"state","legislation","section","offence_code","description","amount_aud","penalty_units","amount_basis","source","source_url","source_as_at","page"
"VIC","Road Safety Road Rules 2017 (Vic)","198","785","Stopped - obstruct access from a bicycle path","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-obstruct-access-to-a-footpath"
"VIC","Road Safety Road Rules 2017 (Vic)","198","786","Stopped - obstruct access from a passageway","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-obstruct-access-to-a-footpath"
"VIC","Road Safety Road Rules 2017 (Vic)","197","623","Stopped on a painted island","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-footpath"
"VIC","Road Safety Road Rules 2017 (Vic)","197","2575","Stopped on a traffic island","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-footpath"
"VIC","Road Safety Road Rules 2017 (Vic)","197","736","Stopped on a bicycle path","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-footpath"
"VIC","Road Safety Road Rules 2017 (Vic)","197","737","Stopped on a footpath","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-footpath"
"VIC","Road Safety Road Rules 2017 (Vic)","197","738","Stopped on a shared path","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-footpath"
"VIC","Road Safety Road Rules 2017 (Vic)","197","739","Stopped on a dividing strip","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-footpath"
"VIC","Road Safety Road Rules 2017 (Vic)","197","740","Stopped on a nature strip","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-footpath"
"VIC","Road Safety Road Rules 2017 (Vic)","190","627","Stopped on a road within 10 metres before or after a safety zone","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-in-a-safety-zone"
"VIC","Road Safety Road Rules 2017 (Vic)","190","770","Stopped in a safety zone","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-in-a-safety-zone"
"VIC","Road Safety Road Rules 2017 (Vic)","190","771","Stopped within 10 metres before a safety zone","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-in-a-safety-zone"
"VIC","Road Safety Road Rules 2017 (Vic)","190","772","Stopped within 10 metres after a safety zone","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-in-a-safety-zone"
"VIC","Road Safety Road Rules 2017 (Vic)","200","787","Stopped heavy vehicle not on shoulder of road","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-long-vehicle-not-on-shoulder-of-road"
"VIC","Road Safety Road Rules 2017 (Vic)","200","788","Stopped long vehicle not on shoulder of road","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-long-vehicle-not-on-shoulder-of-road"
"VIC","Road Safety Road Rules 2017 (Vic)","200","789","Stopped heavy vehicle in built-up area longer than 1 hour","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-long-vehicle-not-on-shoulder-of-road"
"VIC","Road Safety Road Rules 2017 (Vic)","200","790","Stopped long vehicle in built-up area longer than 1 hour","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-long-vehicle-not-on-shoulder-of-road"
"VIC","Road Safety Road Rules 2017 (Vic)","193","777","Stopped on a crest not in a built-up area","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-crest-not-in-a-built"
"VIC","Road Safety Road Rules 2017 (Vic)","193","778","Stopped near a crest not in a built-up area","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-crest-not-in-a-built"
"VIC","Road Safety Road Rules 2017 (Vic)","193","779","Stopped on a curve not in a built-up area","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-crest-not-in-a-built"
"VIC","Road Safety Road Rules 2017 (Vic)","193","780","Stopped near a curve not in a built-up area","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-crest-not-in-a-built"
"VIC","Road Safety Road Rules 2017 (Vic)","211","711","Parked not completely within a parking bay","41","0.2","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/parked-not-completely-within-a-parking-bay"
"VIC","Road Safety Road Rules 2017 (Vic)","211","712","Parked - long vehicle exceeding minimum number of bays","41","0.2","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/parked-not-completely-within-a-parking-bay"
"VIC","Road Safety Road Rules 2017 (Vic)","211","713","Parked - wide vehicle exceeding minimum number of bays","41","0.2","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/parked-not-completely-within-a-parking-bay"
"VIC","Road Safety Road Rules 2017 (Vic)","179","720","Stopped in a loading zone","204","1","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-in-a-loading-zone"
"VIC","Road Safety Road Rules 2017 (Vic)","179","721","Stopped in a loading zone longer than 30 minutes","204","1","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-in-a-loading-zone"
"VIC","Road Safety Road Rules 2017 (Vic)","179","722","Stopped in a loading zone longer than indicated time","204","1","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-in-a-loading-zone"
"VIC","Road Safety Road Rules 2017 (Vic)","170","742","Stopped within 20 metres of intersection with traffic lights","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-in-an-intersection"
"VIC","Road Safety Road Rules 2017 (Vic)","170","804","Stopped within 10 metres of intersection","204","1","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-in-an-intersection"
"VIC","Road Safety Road Rules 2017 (Vic)","170","805","Stopped in an intersection","204","1","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-in-an-intersection"
"VIC","Road Safety Road Rules 2017 (Vic)","192","774","Stopped on a bridge, causeway, ramp or similar structure with width less than approach road","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-bridge-causeway-ramp-or-similar"
"VIC","Road Safety Road Rules 2017 (Vic)","192","775","Stopped in a tunnel with width less than approach road","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-bridge-causeway-ramp-or-similar"
"VIC","Road Safety Road Rules 2017 (Vic)","192","776","Stopped in an underpass with width less than approach road","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-bridge-causeway-ramp-or-similar"
"VIC","Road Safety Road Rules 2017 (Vic)","195","733","Stopped on a bus stop","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-bus-stop"
"VIC","Road Safety Road Rules 2017 (Vic)","195","734","Stopped within 20 metres before a sign indicating a bus stop","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-bus-stop"
"VIC","Road Safety Road Rules 2017 (Vic)","195","735","Stopped within 10 metres after a sign indicating a bus stop","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-bus-stop"
"VIC","Road Safety Road Rules 2017 (Vic)","175","759","Stopped on a level crossing","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-level-crossing"
"VIC","Road Safety Road Rules 2017 (Vic)","175","760","Stopped within 20 metres before level crossing","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-level-crossing"
"VIC","Road Safety Road Rules 2017 (Vic)","175","761","Stopped within 20 metres after level crossing","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-level-crossing"
"VIC","Road Safety Road Rules 2017 (Vic)","173","715","Stopped on a marked foot crossing","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-marked-foot-crossing"
"VIC","Road Safety Road Rules 2017 (Vic)","173","716","Stopped within 10 metres before marked foot crossing","122","0.6","Workbook ""Infringement Penalty from 01-Jul-2025"" column: penalty_units × $203.51 (2025-2026 penalty unit, Monetary Units Act 2004 (Vic)), rounded to the nearest dollar by the workbook itself.","Department of Transport and Planning Fees and Penalties 2025 - 2026 (Road Safety Penalties sheet)","https://edge.sitecorecloud.io/stategovernc45d-cftw-production-c9ca/media/Project/TransportWebsite/Forms/dtp-fees-and-penalties-2025-2026.xlsx","2025-2026 financial year — infringement penalties from 2025-07-01 (penalty unit $203.51)","https://www.catoappeals.com/au/vic/parking-fines/stopped-on-a-marked-foot-crossing"
